Path to each video;ID conserved of an individual;noise or worm ?;Comments
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;7;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;8;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;9;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;10;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;11;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;12;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;13;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;14;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;15;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;16;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;17;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;18;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;19;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;20;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;21;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;22;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;23;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;24;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;25;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;26;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;27;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;28;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;29;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;30;NA/noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;31;worm;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;32;noise;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;33;NA;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;34;NA;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;35;NA;
Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM1;36;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;1;worm;1 worm
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;2;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;3;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;4;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;5;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;6;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;7;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;8;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;9;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;10;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;11;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;12;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;13;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;14;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;15;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;16;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;17;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;18;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;19;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;20;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;21;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;22;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;23;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;24;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;25;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;26;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;27;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;28;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;29;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;30;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;31;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;32;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;33;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;34;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;35;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;36;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;37;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;38;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;39;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;40;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;41;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;42;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;43;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;44;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;45;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;46;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;47;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;48;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;49;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;50;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;51;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;52;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;53;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;54;noise;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;55;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;56;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;57;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;58;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;59;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;60;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;61;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;62;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;63;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;64;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;65;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;66;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;67;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;68;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;69;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;70;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;71;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;72;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;73;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;74;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;75;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;76;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;77;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;78;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;79;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;80;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;81;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;82;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;83;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;84;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;85;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;86;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;87;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;88;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;89;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;90;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;91;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;92;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;93;NA;
Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6;94;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;1;worm;1worm
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;2;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;3;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;4;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;5;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;6;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;7;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;8;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;9;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;10;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;11;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;12;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;13;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;14;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;15;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;16;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;17;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;18;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;19;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;20;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;21;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;22;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;23;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;24;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;25;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;26;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;27;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;28;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;29;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;30;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;31;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;32;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;33;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;34;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;35;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;36;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;37;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;38;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;39;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;40;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;41;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;42;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;43;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;44;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;45;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;46;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;47;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;48;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;49;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;50;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;51;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;52;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;53;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;54;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;55;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;56;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;57;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;58;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;59;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;60;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;61;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;62;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;63;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;64;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;65;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;66;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;67;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;68;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;69;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;70;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;71;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;72;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;73;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;74;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;75;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;76;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;77;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;78;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;79;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;80;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;81;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;82;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;83;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;84;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;85;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;86;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;87;noise;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;88;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;89;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;90;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;91;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;92;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;93;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;94;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;95;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;96;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;97;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;98;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;99;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;100;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;101;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;102;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;103;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;104;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;105;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;106;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;107;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;108;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;109;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;110;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;111;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;112;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;113;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;114;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;115;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;116;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;117;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;118;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;119;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;120;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;121;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;122;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;123;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;124;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;125;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;126;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;127;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;128;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;129;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;130;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;131;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;132;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;133;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;134;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;135;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;136;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;137;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;138;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;139;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;140;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;141;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;142;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;143;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;144;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;145;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;146;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;147;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;148;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;149;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;150;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;151;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;152;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;153;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;154;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;155;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;156;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;157;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;158;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;159;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;160;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;161;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;162;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;163;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;164;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;165;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;166;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;167;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;168;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;169;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;170;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;171;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;172;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;173;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;174;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;175;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;176;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;177;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;178;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;179;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;180;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;181;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;182;NA;
Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3;183;NA;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;1;worm;1 worm
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;2;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;3;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;4;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;5;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;6;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;7;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;8;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;9;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;10;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;11;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;12;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;13;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;14;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;15;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;16;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;17;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;18;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;19;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;20;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;21;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;22;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;23;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;24;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;25;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;26;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;27;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;28;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;29;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;30;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;31;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;32;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;33;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;34;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;35;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;36;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;37;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;38;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;39;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;40;noise;
Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM4;41;NA;
